time,open,high,low,close
2002-01-14,1.58200002,1.58200002,1.58200002,1.58200002
2002-01-15,1.60800004,1.60800004,1.60800004,1.60800004
2002-01-16,1.597,1.597,1.597,1.597
2002-01-17,1.61300004,1.61300004,1.61300004,1.61300004
2002-01-22,1.70000005,1.70000005,1.70000005,1.70000005
2002-01-23,1.71500003,1.71500003,1.71500003,1.71500003
2002-01-24,1.71500003,1.71500003,1.71500003,1.71500003
2002-01-28,1.75600004,1.75600004,1.75600004,1.75600004
2002-01-29,1.73099995,1.73099995,1.73099995,1.73099995
2002-01-30,1.75100005,1.75100005,1.75100005,1.75100005
2002-01-31,1.77699995,1.77699995,1.77699995,1.77699995
2002-02-04,1.76100004,1.76100004,1.76100004,1.76100004
2002-02-05,1.76699996,1.76699996,1.76699996,1.76699996
2002-02-06,1.74600005,1.74600005,1.74600005,1.74600005
2002-02-07,1.72000003,1.72000003,1.72000003,1.72000003
2002-02-11,1.74600005,1.74600005,1.74600005,1.74600005
2002-02-12,1.75600004,1.75600004,1.75600004,1.75600004
2002-02-13,1.75600004,1.75600004,1.75600004,1.75600004
2002-02-14,1.75600004,1.75600004,1.75600004,1.75600004
2002-02-19,1.76699996,1.76699996,1.76699996,1.76699996
2002-02-20,1.76100004,1.76100004,1.76100004,1.76100004
2002-02-21,1.76100004,1.76100004,1.76100004,1.76100004
2002-02-25,1.74600005,1.74600005,1.74600005,1.74600005
2002-02-26,1.77699995,1.77699995,1.77699995,1.77699995
2002-02-27,1.77699995,1.77699995,1.77699995,1.77699995
2002-02-28,1.75600004,1.75600004,1.75600004,1.75600004
2002-03-04,1.80299997,1.80299997,1.80299997,1.80299997
2002-03-05,1.80299997,1.80299997,1.80299997,1.80299997
2002-03-06,1.77699995,1.77699995,1.77699995,1.77699995
2002-03-07,1.79200006,1.79200006,1.79200006,1.79200006
2002-03-11,1.85899997,1.85899997,1.85899997,1.85899997
2002-03-12,1.84899998,1.84899998,1.84899998,1.84899998
2002-03-13,1.83299994,1.83299994,1.83299994,1.83299994
2002-03-14,1.85899997,1.85899997,1.85899997,1.85899997
2002-03-18,1.88,1.88,1.88,1.88
2002-03-19,1.85899997,1.85899997,1.85899997,1.85899997
2002-03-20,1.83800006,1.83800006,1.83800006,1.83800006
2002-03-21,1.83800006,1.83800006,1.83800006,1.83800006
2002-03-25,1.85399997,1.85399997,1.85399997,1.85399997
2002-03-26,1.84899998,1.84899998,1.84899998,1.84899998
2002-03-27,1.83800006,1.83800006,1.83800006,1.83800006
2002-04-02,1.82299995,1.82299995,1.82299995,1.82299995
2002-04-03,1.68499994,1.68499994,1.68499994,1.68499994
2002-04-04,1.79700005,1.79700005,1.79700005,1.79700005
2002-04-05,1.78699994,1.78699994,1.78699994,1.78699994
2002-04-08,1.76100004,1.76100004,1.76100004,1.76100004
2002-04-09,1.73099995,1.73099995,1.73099995,1.73099995
2002-04-10,1.72000003,1.72000003,1.72000003,1.72000003
2002-04-11,1.71500003,1.71500003,1.71500003,1.71500003
2002-04-15,1.73099995,1.73099995,1.73099995,1.73099995
2002-04-16,1.74600005,1.74600005,1.74600005,1.74600005
2002-04-17,1.73099995,1.73099995,1.73099995,1.73099995
2002-04-18,1.73599994,1.73599994,1.73599994,1.73599994
2002-04-22,1.73099995,1.73099995,1.73099995,1.73099995
2002-04-23,1.74600005,1.74600005,1.74600005,1.74600005
2002-04-24,1.72000003,1.72000003,1.72000003,1.72000003
2002-04-25,1.74600005,1.74600005,1.74600005,1.74600005
2002-04-29,1.78699994,1.78699994,1.78699994,1.78699994
2002-04-30,1.78199995,1.78199995,1.78199995,1.78199995
2002-05-01,1.78199995,1.78199995,1.78199995,1.78199995
2002-05-02,1.77699995,1.77699995,1.77699995,1.77699995
2002-05-06,1.78199995,1.78199995,1.78199995,1.78199995
2002-05-07,1.76199996,1.76199996,1.76199996,1.76199996
2002-05-08,1.77199996,1.77199996,1.77199996,1.77199996
2002-05-09,1.76600003,1.76600003,1.76600003,1.76600003
2002-05-13,1.78699994,1.78699994,1.78699994,1.78699994
2002-05-14,1.79700005,1.79700005,1.79700005,1.79700005
2002-05-15,1.77699995,1.77699995,1.77699995,1.77699995
2002-05-16,1.76100004,1.76100004,1.76100004,1.76100004
2002-05-20,1.76699996,1.76699996,1.76699996,1.76699996
2002-05-21,1.75600004,1.75600004,1.75600004,1.75600004
2002-05-22,1.74100006,1.74100006,1.74100006,1.74100006
2002-05-23,1.75100005,1.75100005,1.75100005,1.75100005
2002-05-28,1.78199995,1.78199995,1.78199995,1.78199995
2002-05-29,1.76100004,1.76100004,1.76100004,1.76100004
2002-05-30,1.76600003,1.76600003,1.76600003,1.76600003
2002-06-03,1.74600005,1.74600005,1.74600005,1.74600005
2002-06-04,1.76699996,1.76699996,1.76699996,1.76699996
2002-06-05,1.75100005,1.75100005,1.75100005,1.75100005
2002-06-06,1.73599994,1.73599994,1.73599994,1.73599994
2002-06-10,1.76699996,1.76699996,1.76699996,1.76699996
2002-06-11,1.75600004,1.75600004,1.75600004,1.75600004
2002-06-12,1.74100006,1.74100006,1.74100006,1.74100006
2002-06-13,1.73099995,1.73099995,1.73099995,1.73099995
2002-06-17,1.73500001,1.73500001,1.73500001,1.73500001
2002-06-18,1.74100006,1.74100006,1.74100006,1.74100006
2002-06-19,1.71500003,1.71500003,1.71500003,1.71500003
2002-06-20,1.73099995,1.73099995,1.73099995,1.73099995
2002-06-24,1.74100006,1.74100006,1.74100006,1.74100006
2002-06-25,1.74100006,1.74100006,1.74100006,1.74100006
2002-06-26,1.71500003,1.71500003,1.71500003,1.71500003
2002-06-27,1.70000005,1.70000005,1.70000005,1.70000005
2002-07-01,1.72599995,1.72599995,1.72599995,1.72599995
2002-07-02,1.73099995,1.73099995,1.73099995,1.73099995
2002-07-08,1.74100006,1.74100006,1.74100006,1.74100006
2002-07-09,1.74600005,1.74600005,1.74600005,1.74600005
2002-07-10,1.71500003,1.71500003,1.71500003,1.71500003
2002-07-11,1.72599995,1.72599995,1.72599995,1.72599995
2002-07-15,1.72099996,1.72099996,1.72099996,1.72099996
2002-07-16,1.74100006,1.74100006,1.74100006,1.74100006
2002-07-17,1.72599995,1.72599995,1.72599995,1.72599995
2002-07-18,1.72599995,1.72599995,1.72599995,1.72599995
2002-07-22,1.71599996,1.71599996,1.71599996,1.71599996
2002-07-23,1.71500003,1.71500003,1.71500003,1.71500003
2002-07-24,1.69000006,1.69000006,1.69000006,1.69000006
2002-07-25,1.70000005,1.70000005,1.70000005,1.70000005
2002-07-29,1.73099995,1.73099995,1.73099995,1.73099995
2002-07-30,1.73099995,1.73099995,1.73099995,1.73099995
2002-07-31,1.70500004,1.70500004,1.70500004,1.70500004
2002-08-01,1.69000006,1.69000006,1.69000006,1.69000006
2002-08-05,1.64400005,1.64400005,1.64400005,1.64400005
2002-08-06,1.65400004,1.65400004,1.65400004,1.65400004
2002-08-07,1.597,1.597,1.597,1.597
2002-08-08,1.62300003,1.62300003,1.62300003,1.62300003
2002-08-12,1.67400002,1.67400002,1.67400002,1.67400002
2002-08-13,1.61800003,1.61800003,1.61800003,1.61800003
2002-08-14,1.65400004,1.65400004,1.65400004,1.65400004
2002-08-15,1.62300003,1.62300003,1.62300003,1.62300003
2002-08-19,1.66900003,1.66900003,1.66900003,1.66900003
2002-08-20,1.63300002,1.63300002,1.63300002,1.63300002
2002-08-21,1.63300002,1.63300002,1.63300002,1.63300002
2002-08-22,1.66400003,1.66400003,1.66400003,1.66400003
2002-08-26,1.67499995,1.67499995,1.67499995,1.67499995
2002-08-27,1.69000006,1.69000006,1.69000006,1.69000006
2002-08-28,1.67900002,1.67900002,1.67900002,1.67900002
2002-08-29,1.68499994,1.68499994,1.68499994,1.68499994
2002-09-03,1.65400004,1.65400004,1.65400004,1.65400004
2002-09-04,1.63300002,1.63300002,1.63300002,1.63300002
2002-09-05,1.61800003,1.61800003,1.61800003,1.61800003
2002-09-09,1.69500005,1.69500005,1.69500005,1.69500005
2002-09-10,1.69500005,1.69500005,1.69500005,1.69500005
2002-09-11,1.70000005,1.70000005,1.70000005,1.70000005
2002-09-12,1.69500005,1.69500005,1.69500005,1.69500005
2002-09-16,1.71000004,1.71000004,1.71000004,1.71000004
2002-09-17,1.70000005,1.70000005,1.70000005,1.70000005
2002-09-18,1.68499994,1.68499994,1.68499994,1.68499994
2002-09-19,1.64900005,1.64900005,1.64900005,1.64900005
2002-09-23,1.64900005,1.64900005,1.64900005,1.64900005
2002-09-24,1.64900005,1.64900005,1.64900005,1.64900005
2002-09-25,1.66400003,1.66400003,1.66400003,1.66400003
2002-09-26,1.66400003,1.66400003,1.66400003,1.66400003
2002-09-30,1.551,1.551,1.551,1.551
2002-10-01,1.59200001,1.59200001,1.59200001,1.59200001
2002-10-02,1.57200003,1.57200003,1.57200003,1.57200003
2002-10-03,1.57200003,1.57200003,1.57200003,1.57200003
2002-10-07,1.62300003,1.62300003,1.62300003,1.62300003
2002-10-08,1.61300004,1.61300004,1.61300004,1.61300004
2002-10-09,1.55599999,1.55599999,1.55599999,1.55599999
2002-10-10,1.58200002,1.58200002,1.58200002,1.58200002
2002-10-14,1.58700001,1.58700001,1.58700001,1.58700001
2002-10-15,1.66400003,1.66400003,1.66400003,1.66400003
2002-10-16,1.65900004,1.65900004,1.65900004,1.65900004
2002-10-17,1.69000006,1.69000006,1.69000006,1.69000006
2002-10-21,1.70500004,1.70500004,1.70500004,1.70500004
2002-10-22,1.70000005,1.70000005,1.70000005,1.70000005
2002-10-23,1.68499994,1.68499994,1.68499994,1.68499994
2002-10-24,1.66400003,1.66400003,1.66400003,1.66400003
2002-10-28,1.602,1.602,1.602,1.602
2002-10-29,1.59200001,1.59200001,1.59200001,1.59200001
2002-10-30,1.52100003,1.52100003,1.52100003,1.52100003
2002-10-31,1.51499999,1.51499999,1.51499999,1.51499999
2002-11-04,1.43900001,1.43900001,1.43900001,1.43900001
2002-11-05,1.43900001,1.43900001,1.43900001,1.43900001
2002-11-06,1.22399998,1.22399998,1.22399998,1.22399998
2002-11-07,1.22899997,1.22899997,1.22899997,1.22899997
2002-11-11,1.23399997,1.23399997,1.23399997,1.23399997
2002-11-12,1.22899997,1.22899997,1.22899997,1.22899997
2002-11-13,1.21399999,1.21399999,1.21399999,1.21399999
2002-11-14,1.22399998,1.22399998,1.22399998,1.22399998
2002-11-18,1.23899996,1.23899996,1.23899996,1.23899996
2002-11-19,1.22399998,1.22399998,1.22399998,1.22399998
2002-11-20,1.21899998,1.21899998,1.21899998,1.21899998
2002-11-21,1.22399998,1.22399998,1.22399998,1.22399998
2002-11-25,1.23899996,1.23899996,1.23899996,1.23899996
2002-11-26,1.22899997,1.22899997,1.22899997,1.22899997
2002-12-02,1.23899996,1.23899996,1.23899996,1.23899996
2002-12-03,1.23899996,1.23899996,1.23899996,1.23899996
2002-12-04,1.24399996,1.24399996,1.24399996,1.24399996
2002-12-05,1.22399998,1.22399998,1.22399998,1.22399998
2002-12-09,1.22899997,1.22899997,1.22899997,1.22899997
2002-12-10,1.23399997,1.23399997,1.23399997,1.23399997
2002-12-11,1.24399996,1.24399996,1.24399996,1.24399996
2002-12-12,1.21300006,1.21300006,1.21300006,1.21300006
2002-12-16,1.22399998,1.22399998,1.22399998,1.22399998
2002-12-17,1.22899997,1.22899997,1.22899997,1.22899997
2002-12-18,1.21899998,1.21899998,1.21899998,1.21899998
2002-12-19,1.19799995,1.19799995,1.19799995,1.19799995
2002-12-23,1.19299996,1.19299996,1.19299996,1.19299996
2002-12-26,1.18799996,1.18799996,1.18799996,1.18799996
2002-12-30,1.21899998,1.21899998,1.21899998,1.21899998
2003-01-02,1.20799994,1.20799994,1.20799994,1.20799994
2003-01-06,1.21800005,1.21800005,1.21800005,1.21800005
2003-01-07,1.21399999,1.21399999,1.21399999,1.21399999
2003-01-08,1.21899998,1.21899998,1.21899998,1.21899998
2003-01-09,1.20299995,1.20299995,1.20299995,1.20299995
2003-01-13,1.20299995,1.20299995,1.20299995,1.20299995
2003-01-14,1.19799995,1.19799995,1.19799995,1.19799995
2003-01-15,1.19799995,1.19799995,1.19799995,1.19799995
2003-01-16,1.19299996,1.19299996,1.19299996,1.19299996
2003-01-21,1.17200005,1.17200005,1.17200005,1.17200005
2003-01-22,1.19799995,1.19799995,1.19799995,1.19799995
2003-01-23,1.17799997,1.17799997,1.17799997,1.17799997
2003-01-27,1.17299998,1.17299998,1.17299998,1.17299998
2003-01-28,1.17299998,1.17299998,1.17299998,1.17299998
2003-01-29,1.17299998,1.17299998,1.17299998,1.17299998
2003-01-30,1.17799997,1.17799997,1.17799997,1.17799997
2003-02-03,1.17700005,1.17700005,1.17700005,1.17700005
2003-02-04,1.18299997,1.18299997,1.18299997,1.18299997
2003-02-05,1.17299998,1.17299998,1.17299998,1.17299998
2003-02-06,1.17299998,1.17299998,1.17299998,1.17299998
2003-02-10,1.17799997,1.17799997,1.17799997,1.17799997
2003-02-11,1.18299997,1.18299997,1.18299997,1.18299997
2003-02-12,1.18299997,1.18299997,1.18299997,1.18299997
2003-02-13,1.17799997,1.17799997,1.17799997,1.17799997
2003-02-18,1.18299997,1.18299997,1.18299997,1.18299997
2003-02-19,1.18799996,1.18799996,1.18799996,1.18799996
2003-02-20,1.19299996,1.19299996,1.19299996,1.19299996
2003-02-24,1.20299995,1.20299995,1.20299995,1.20299995
2003-02-25,1.19299996,1.19299996,1.19299996,1.19299996
2003-02-26,1.19799995,1.19799995,1.19799995,1.19799995
2003-02-27,1.20799994,1.20799994,1.20799994,1.20799994
2003-03-03,1.20799994,1.20799994,1.20799994,1.20799994
2003-03-04,1.19299996,1.19299996,1.19299996,1.19299996
2003-03-05,1.18799996,1.18799996,1.18799996,1.18799996
2003-03-06,1.17799997,1.17799997,1.17799997,1.17799997
2003-03-10,1.07500005,1.07500005,1.07500005,1.07500005
2003-03-11,1.05999994,1.05999994,1.05999994,1.05999994
2003-03-12,1.08099997,1.08099997,1.08099997,1.08099997
2003-03-13,1.09099996,1.09099996,1.09099996,1.09099996
2003-03-17,1.13699996,1.13699996,1.13699996,1.13699996
2003-03-18,1.16199994,1.16199994,1.16199994,1.16199994
2003-03-19,1.16199994,1.16199994,1.16199994,1.16199994
2003-03-20,1.16199994,1.16199994,1.16199994,1.16199994
2003-03-24,1.18299997,1.18299997,1.18299997,1.18299997
2003-03-25,1.17299998,1.17299998,1.17299998,1.17299998
2003-03-26,1.18299997,1.18299997,1.18299997,1.18299997
2003-03-27,1.18299997,1.18299997,1.18299997,1.18299997
2003-04-01,1.12699997,1.12699997,1.12699997,1.12699997
2003-04-02,1.12699997,1.12699997,1.12699997,1.12699997
2003-04-03,1.12699997,1.12699997,1.12699997,1.12699997
2003-04-04,1.10099995,1.10099995,1.10099995,1.10099995
2003-04-07,1.16199994,1.16199994,1.16199994,1.16199994
2003-04-08,1.16199994,1.16199994,1.16199994,1.16199994
2003-04-09,1.13199997,1.13199997,1.13199997,1.13199997
2003-04-10,1.14699996,1.14699996,1.14699996,1.14699996
2003-04-14,1.18799996,1.18799996,1.18799996,1.18799996
2003-04-15,1.18299997,1.18299997,1.18299997,1.18299997
2003-04-16,1.17299998,1.17299998,1.17299998,1.17299998
2003-04-21,1.18299997,1.18299997,1.18299997,1.18299997
2003-04-22,1.18299997,1.18299997,1.18299997,1.18299997
2003-04-23,1.16199994,1.16199994,1.16199994,1.16199994
2003-04-24,1.15199995,1.15199995,1.15199995,1.15199995
2003-04-28,1.14699996,1.14699996,1.14699996,1.14699996
2003-04-29,1.15199995,1.15199995,1.15199995,1.15199995
2003-04-30,1.12699997,1.12699997,1.12699997,1.12699997
2003-05-01,1.10599995,1.10599995,1.10599995,1.10599995
2003-05-05,1.12100005,1.12100005,1.12100005,1.12100005
2003-05-06,1.14199996,1.14199996,1.14199996,1.14199996
2003-05-07,1.11600006,1.11600006,1.11600006,1.11600006
2003-05-08,1.10099995,1.10099995,1.10099995,1.10099995
2003-05-12,1.09599996,1.09599996,1.09599996,1.09599996
2003-05-13,1.08599997,1.08599997,1.08599997,1.08599997
2003-05-14,1.06500006,1.06500006,1.06500006,1.06500006
2003-05-15,1.05999994,1.05999994,1.05999994,1.05999994
2003-05-19,1.07000005,1.07000005,1.07000005,1.07000005
2003-05-20,1.03999996,1.03999996,1.03999996,1.03999996
2003-05-21,1.09099996,1.09099996,1.09099996,1.09099996
2003-05-22,1.08099997,1.08099997,1.08099997,1.08099997
2003-05-27,1.09599996,1.09599996,1.09599996,1.09599996
2003-05-28,1.12100005,1.12100005,1.12100005,1.12100005
2003-05-29,1.10599995,1.10599995,1.10599995,1.10599995
2003-06-02,1.13699996,1.13699996,1.13699996,1.13699996
2003-06-03,1.10099995,1.10099995,1.10099995,1.10099995
2003-06-04,1.05499995,1.05499995,1.05499995,1.05499995
2003-06-05,1.04999995,1.04999995,1.04999995,1.04999995
2003-06-09,1.03999996,1.03999996,1.03999996,1.03999996
2003-06-10,0.97799999,0.97799999,0.97799999,0.97799999
2003-06-11,0.94300002,0.94300002,0.94300002,0.94300002
2003-06-12,0.912,0.912,0.912,0.912
2003-06-16,0.87099999,0.87099999,0.87099999,0.87099999
2003-06-17,0.861,0.861,0.861,0.861
2003-06-18,0.88599998,0.88599998,0.88599998,0.88599998
2003-06-19,0.81999999,0.81999999,0.81999999,0.81999999
2003-06-23,0.85100001,0.85100001,0.85100001,0.85100001
2003-06-24,0.82999998,0.82999998,0.82999998,0.82999998
2003-06-25,0.92199999,0.92199999,0.92199999,0.92199999
2003-06-26,0.89099997,0.89099997,0.89099997,0.89099997
2003-06-30,0.917,0.917,0.917,0.917
2003-07-01,0.89700001,0.89700001,0.89700001,0.89700001
2003-07-02,0.866,0.866,0.866,0.866
2003-07-07,0.88099998,0.88099998,0.88099998,0.88099998
2003-07-08,0.90700001,0.90700001,0.90700001,0.90700001
2003-07-09,0.93199998,0.93199998,0.93199998,0.93199998
2003-07-10,0.89099997,0.89099997,0.89099997,0.89099997
2003-07-14,0.90700001,0.90700001,0.90700001,0.90700001
2003-07-15,0.917,0.917,0.917,0.917
2003-07-16,0.912,0.912,0.912,0.912
2003-07-17,0.90200001,0.90200001,0.90200001,0.90200001
2003-07-21,0.92199999,0.92199999,0.92199999,0.92199999
2003-07-22,0.92699999,0.92699999,0.92699999,0.92699999
2003-07-23,0.92199999,0.92199999,0.92199999,0.92199999
2003-07-24,0.917,0.917,0.917,0.917
2003-07-28,0.96799999,0.96799999,0.96799999,0.96799999
2003-07-29,0.98900002,0.98900002,0.98900002,0.98900002
2003-07-30,0.97299999,0.97299999,0.97299999,0.97299999
2003-07-31,0.93800002,0.93800002,0.93800002,0.93800002
2003-08-04,0.97299999,0.97299999,0.97299999,0.97299999
2003-08-05,0.96799999,0.96799999,0.96799999,0.96799999
2003-08-06,0.94800001,0.94800001,0.94800001,0.94800001
2003-08-07,0.94800001,0.94800001,0.94800001,0.94800001
2003-08-11,0.963,0.963,0.963,0.963
2003-08-12,0.958,0.958,0.958,0.958
2003-08-13,0.958,0.958,0.958,0.958
2003-08-14,0.958,0.958,0.958,0.958
2003-08-18,0.96799999,0.96799999,0.96799999,0.96799999
2003-08-19,0.96799999,0.96799999,0.96799999,0.96799999
2003-08-20,0.958,0.958,0.958,0.958
2003-08-21,0.96799999,0.96799999,0.96799999,0.96799999
2003-08-25,0.99900001,0.99900001,0.99900001,0.99900001
2003-08-26,1.00399995,1.00399995,1.00399995,1.00399995
2003-08-27,1.00399995,1.00399995,1.00399995,1.00399995
2003-08-28,0.98400003,0.98400003,0.98400003,0.98400003
2003-09-02,1.00399995,1.00399995,1.00399995,1.00399995
2003-09-03,0.98400003,0.98400003,0.98400003,0.98400003
2003-09-04,0.963,0.963,0.963,0.963
2003-09-08,0.96799999,0.96799999,0.96799999,0.96799999
2003-09-09,0.96799999,0.96799999,0.96799999,0.96799999
2003-09-10,0.96799999,0.96799999,0.96799999,0.96799999
2003-09-11,0.95300001,0.95300001,0.95300001,0.95300001
2003-09-15,0.95300001,0.95300001,0.95300001,0.95300001
2003-09-16,0.96799999,0.96799999,0.96799999,0.96799999
2003-09-17,0.958,0.958,0.958,0.958
2003-09-18,0.95300001,0.95300001,0.95300001,0.95300001
2003-09-22,0.958,0.958,0.958,0.958
2003-09-23,0.94800001,0.94800001,0.94800001,0.94800001
2003-09-24,0.93800002,0.93800002,0.93800002,0.93800002
2003-09-25,0.93800002,0.93800002,0.93800002,0.93800002
2003-09-29,0.95300001,0.95300001,0.95300001,0.95300001
2003-09-30,0.94800001,0.94800001,0.94800001,0.94800001
2003-10-01,0.94800001,0.94800001,0.94800001,0.94800001
2003-10-02,0.92699999,0.92699999,0.92699999,0.92699999
2003-10-06,0.917,0.917,0.917,0.917
2003-10-07,0.92699999,0.92699999,0.92699999,0.92699999
2003-10-08,0.90700001,0.90700001,0.90700001,0.90700001
2003-10-09,0.90200001,0.90200001,0.90200001,0.90200001
2003-10-13,0.90700001,0.90700001,0.90700001,0.90700001
2003-10-14,0.93800002,0.93800002,0.93800002,0.93800002
2003-10-15,0.93199998,0.93199998,0.93199998,0.93199998
2003-10-16,0.92199999,0.92199999,0.92199999,0.92199999
2003-10-20,0.94800001,0.94800001,0.94800001,0.94800001
2003-10-21,0.94300002,0.94300002,0.94300002,0.94300002
2003-10-22,0.95300001,0.95300001,0.95300001,0.95300001
2003-10-23,0.95300001,0.95300001,0.95300001,0.95300001
2003-10-27,0.96799999,0.96799999,0.96799999,0.96799999
2003-10-28,0.98400003,0.98400003,0.98400003,0.98400003
2003-10-29,0.958,0.958,0.958,0.958
2003-10-30,0.95300001,0.95300001,0.95300001,0.95300001
2003-11-03,0.93199998,0.93199998,0.93199998,0.93199998
2003-11-04,0.95300001,0.95300001,0.95300001,0.95300001
2003-11-05,0.95300001,0.95300001,0.95300001,0.95300001
2003-11-06,0.95300001,0.95300001,0.95300001,0.95300001
2003-11-10,0.958,0.958,0.958,0.958
2003-11-11,0.958,0.958,0.958,0.958
2003-11-12,0.963,0.963,0.963,0.963
2003-11-13,0.95300001,0.95300001,0.95300001,0.95300001
2003-11-17,0.93800002,0.93800002,0.93800002,0.93800002
2003-11-18,0.94800001,0.94800001,0.94800001,0.94800001
2003-11-19,0.958,0.958,0.958,0.958
2003-11-20,0.94300002,0.94300002,0.94300002,0.94300002
2003-11-24,0.958,0.958,0.958,0.958
2003-11-25,0.963,0.963,0.963,0.963
2003-12-01,0.94800001,0.94800001,0.94800001,0.94800001
2003-12-02,0.95300001,0.95300001,0.95300001,0.95300001
2003-12-03,0.93800002,0.93800002,0.93800002,0.93800002
2003-12-04,0.92199999,0.92199999,0.92199999,0.92199999
2003-12-08,0.93199998,0.93199998,0.93199998,0.93199998
2003-12-09,0.94300002,0.94300002,0.94300002,0.94300002
2003-12-10,0.912,0.912,0.912,0.912
2003-12-11,0.90200001,0.90200001,0.90200001,0.90200001
2003-12-15,0.90700001,0.90700001,0.90700001,0.90700001
2003-12-16,0.90700001,0.90700001,0.90700001,0.90700001
2003-12-17,0.89200002,0.89200002,0.89200002,0.89200002
2003-12-18,0.88599998,0.88599998,0.88599998,0.88599998
2003-12-22,0.89700001,0.89700001,0.89700001,0.89700001
2003-12-23,0.90200001,0.90200001,0.90200001,0.90200001
2003-12-29,0.88599998,0.88599998,0.88599998,0.88599998
2003-12-30,0.88599998,0.88599998,0.88599998,0.88599998
2004-01-05,0.917,0.917,0.917,0.917
2004-01-06,0.92199999,0.92199999,0.92199999,0.92199999
2004-01-07,0.89700001,0.89700001,0.89700001,0.89700001
2004-01-08,0.866,0.866,0.866,0.866
2004-01-12,0.861,0.861,0.861,0.861
2004-01-13,0.87099999,0.87099999,0.87099999,0.87099999
2004-01-14,0.87599999,0.87599999,0.87599999,0.87599999
2004-01-15,0.866,0.866,0.866,0.866
2004-01-20,0.866,0.866,0.866,0.866
2004-01-21,0.88099998,0.88099998,0.88099998,0.88099998
2004-01-22,0.87099999,0.87099999,0.87099999,0.87099999
2004-01-26,0.87900001,0.87900001,0.87900001,0.87900001
2004-01-27,0.917,0.917,0.917,0.917
2004-01-28,0.90700001,0.90700001,0.90700001,0.90700001
2004-01-29,0.93199998,0.93199998,0.93199998,0.93199998
2004-02-02,0.90700001,0.90700001,0.90700001,0.90700001
2004-02-03,0.93199998,0.93199998,0.93199998,0.93199998
2004-02-04,0.92199999,0.92199999,0.92199999,0.92199999
2004-02-05,0.92699999,0.92699999,0.92699999,0.92699999
2004-02-09,0.92699999,0.92699999,0.92699999,0.92699999
2004-02-10,0.917,0.917,0.917,0.917
2004-02-11,0.92199999,0.92199999,0.92199999,0.92199999
2004-02-12,0.917,0.917,0.917,0.917
2004-02-17,0.917,0.917,0.917,0.917
2004-02-18,0.92699999,0.92699999,0.92699999,0.92699999
2004-02-19,0.92699999,0.92699999,0.92699999,0.92699999
2004-02-23,0.93699998,0.93699998,0.93699998,0.93699998
2004-02-24,0.94800001,0.94800001,0.94800001,0.94800001
2004-02-25,0.95300001,0.95300001,0.95300001,0.95300001
2004-02-26,0.94999999,0.94999999,0.94999999,0.94999999
2004-03-01,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-02,0.963,0.963,0.963,0.963
2004-03-03,0.958,0.958,0.958,0.958
2004-03-04,0.958,0.958,0.958,0.958
2004-03-08,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-09,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-10,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-11,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-15,0.94800001,0.94800001,0.94800001,0.94800001
2004-03-16,0.95300001,0.95300001,0.95300001,0.95300001
2004-03-17,0.93199998,0.93199998,0.93199998,0.93199998
2004-03-18,0.93199998,0.93199998,0.93199998,0.93199998
2004-03-22,0.93699998,0.93699998,0.93699998,0.93699998
2004-03-23,0.94300002,0.94300002,0.94300002,0.94300002
2004-03-24,0.93800002,0.93800002,0.93800002,0.93800002
2004-03-25,0.93199998,0.93199998,0.93199998,0.93199998
2004-03-30,0.93199998,0.93199998,0.93199998,0.93199998
2004-03-31,0.95300001,0.95300001,0.95300001,0.95300001
2004-04-01,0.94300002,0.94300002,0.94300002,0.94300002
2004-04-02,0.93199998,0.93199998,0.93199998,0.93199998
2004-04-05,0.92699999,0.92699999,0.92699999,0.92699999
2004-04-06,0.93800002,0.93800002,0.93800002,0.93800002
2004-04-07,0.93199998,0.93199998,0.93199998,0.93199998
2004-04-12,0.93199998,0.93199998,0.93199998,0.93199998
2004-04-13,0.92199999,0.92199999,0.92199999,0.92199999
2004-04-14,0.92699999,0.92699999,0.92699999,0.92699999
2004-04-15,0.94300002,0.94300002,0.94300002,0.94300002
2004-04-19,0.93699998,0.93699998,0.93699998,0.93699998
2004-04-20,0.958,0.958,0.958,0.958
2004-04-21,0.98400003,0.98400003,0.98400003,0.98400003
2004-04-22,0.958,0.958,0.958,0.958
2004-04-26,0.963,0.963,0.963,0.963
2004-04-27,0.97799999,0.97799999,0.97799999,0.97799999
2004-04-28,0.96799999,0.96799999,0.96799999,0.96799999
2004-04-29,0.958,0.958,0.958,0.958
2004-05-03,0.96799999,0.96799999,0.96799999,0.96799999
2004-05-04,0.82999998,0.82999998,0.82999998,0.82999998
2004-05-05,0.97799999,0.97799999,0.97799999,0.97799999
2004-05-06,0.98299998,0.98299998,0.98299998,0.98299998
2004-05-10,1.04999995,1.04999995,1.04999995,1.04999995
2004-05-11,1.05999994,1.05999994,1.05999994,1.05999994
2004-05-12,1.02900004,1.02900004,1.02900004,1.02900004
2004-05-13,0.98900002,0.98900002,0.98900002,0.98900002
2004-05-17,0.98299998,0.98299998,0.98299998,0.98299998
2004-05-18,1.04999995,1.04999995,1.04999995,1.04999995
